sample_date,weeks,sample_id,nutrients,concentration,rolling_average
1988-09-27,39,Q2,k,0.68,0.735
1988-10-04,40,Q2,k,0.72,0.75
1988-10-11,41,Q2,k,0.78,0.77
1988-10-18,42,Q2,k,NA,0.7825
1988-10-25,43,Q2,k,0.83,0.7887500000000001
1988-11-01,44,Q2,k,0.81,0.80625
1988-11-07,45,Q2,k,0.86,0.8362499999999999
1988-11-15,46,Q2,k,0.83,0.8475
1988-11-22,47,Q2,k,0.8,0.8455555555555555
1988-11-29,48,Q2,k,0.82,0.8455555555555555
1988-12-06,49,Q2,k,0.96,0.8566666666666667
1988-12-13,50,Q2,k,0.87,0.8722222222222222
1988-12-20,51,Q2,k,0.83,0.8911111111111111
1988-12-27,52,Q2,k,0.83,0.9066666666666666
1989-01-03,1,Q2,k,0.91,0.9199999999999999
1989-01-10,2,Q2,k,1,0.9177777777777778
1989-01-17,3,Q2,k,1,0.9077777777777778
1989-01-24,4,Q2,k,0.94,0.9111111111111111
1989-01-31,5,Q2,k,0.94,0.9188888888888889
1989-02-07,6,Q2,k,0.94,0.9166666666666666
1989-02-14,7,Q2,k,0.78,0.9011111111111111
1989-02-21,8,Q2,k,0.86,0.8855555555555555
1989-02-28,9,Q2,k,0.9,0.8366666666666667
1989-03-07,10,Q2,k,0.89,0.8277777777777777
1989-03-09,10,Q2,k,NA,0.8277777777777777
1989-03-14,11,Q2,k,NA,0.8233333333333334
1989-03-14,11,Q2,k,0.86,0.8233333333333334
1989-03-21,12,Q2,k,0.86,0.8377777777777777
1989-03-28,13,Q2,k,0.5,0.8466666666666667
1989-04-04,14,Q2,k,0.86,0.8544444444444445
1989-04-11,15,Q2,k,0.9,0.8644444444444445
1989-04-18,16,Q2,k,0.91,0.8766666666666667
1989-04-25,17,Q2,k,0.94,0.8755555555555555
1989-05-02,18,Q2,k,0.97,0.9277777777777778
1989-05-09,19,Q2,k,0.98,0.9455555555555556
1989-05-16,20,Q2,k,0.97,0.9377777777777777
1989-05-23,21,Q2,k,0.85,0.9366666666666666
1989-05-30,22,Q2,k,0.97,0.9299999999999999
1989-06-06,23,Q2,k,1.02,0.9277777777777778
1989-06-13,24,Q2,k,0.83,0.9411111111111111
1989-06-20,25,Q2,k,0.9,0.9522222222222222
1989-06-27,26,Q2,k,0.88,0.9722222222222222
1989-07-05,27,Q2,k,0.95,0.9733333333333334
1989-07-11,28,Q2,k,1.1,0.9811111111111112
1989-07-18,29,Q2,k,1.07,0.9977777777777778
1989-07-26,30,Q2,k,1.03,1.0044444444444445
1989-08-01,31,Q2,k,0.98,1.0133333333333334
1989-08-08,32,Q2,k,1.09,1.0166666666666666
1989-08-15,33,Q2,k,0.98,1.0033333333333334
1989-08-22,34,Q2,k,0.96,1.01
1989-08-29,35,Q2,k,0.96,1.089
1989-09-05,36,Q2,k,0.98,1.1081818181818182
1989-09-12,37,Q2,k,0.98,1.1081818181818182
1989-09-20,38,Q2,k,NA,1.1372727272727272
1989-09-22,38,Q2,k,1.13,1.1372727272727272
1989-09-26,39,Q2,k,1.35,1.1718181818181819
1989-09-26,39,Q2,k,1.48,1.1718181818181819
1989-10-03,40,Q2,k,1.18,1.2090909090909092
1989-10-05,40,Q2,k,1.1,1.2090909090909092
1989-10-10,41,Q2,k,1.09,1.3816666666666666
1989-10-17,42,Q2,k,1.3,1.4333333333333333
1989-10-24,43,Q2,k,1.34,1.4533333333333334
1989-10-31,44,Q2,k,1.37,1.4245454545454546
1989-11-07,45,Q2,k,1.82,1.435
1989-11-08,45,Q2,k,2.44,1.435
1989-11-14,46,Q2,k,1.6,1.431
1989-11-21,47,Q2,k,1.37,1.3940000000000001
1989-11-28,48,Q2,k,1.06,1.339
1989-12-05,49,Q2,k,0.96,1.444
1989-12-12,50,Q2,k,1.05,1.2655555555555555
1989-12-19,51,Q2,k,0.93,1.221111111111111
1989-12-26,52,Q2,k,0.79,1.2066666666666666
1990-01-02,1,Q2,k,2.42,1.2255555555555555
1990-01-09,2,Q2,k,1.21,1.238888888888889
1990-01-16,3,Q2,k,1.2,1.2655555555555555
1990-01-23,4,Q2,k,1.24,1.3211111111111111
1990-01-30,5,Q2,k,1.23,1.3822222222222222
1990-02-06,6,Q2,k,1.08,1.2433333333333334
1990-02-13,7,Q2,k,1.29,1.3233333333333333
1990-02-20,8,Q2,k,1.43,1.3388888888888888
1990-02-27,9,Q2,k,1.34,1.3388888888888888
1990-03-06,10,Q2,k,1.17,1.3266666666666667
1990-03-13,11,Q2,k,1.93,1.3266666666666667
1990-03-20,12,Q2,k,1.34,1.2966666666666666
1990-03-27,13,Q2,k,1.24,1.4153846153846155
1990-04-03,14,Q2,k,1.12,1.393076923076923
1990-04-10,15,Q2,k,1.08,1.4142857142857144
1990-04-17,16,Q2,k,1.02,1.3664285714285715
1990-04-24,17,Q2,k,1.05,1.36
1990-04-25,17,Q2,k,1.64,1.36
1990-04-25,17,Q2,k,1.99,1.36
1990-04-25,17,Q2,k,1.92,1.36
1990-04-26,17,Q2,k,1.56,1.36
1990-05-01,18,Q2,k,1.05,1.3635714285714287
1990-05-08,19,Q2,k,1.23,1.3707142857142858
1990-05-10,19,Q2,k,1.63,1.3707142857142858
1990-05-15,20,Q2,k,1.26,1.3835714285714285
1990-05-22,21,Q2,k,1.25,1.397857142857143
1990-05-29,22,Q2,k,1.29,1.263
1990-06-05,23,Q2,k,1.22,1.262
1990-06-12,24,Q2,k,1.26,1.2044444444444444
1990-06-19,25,Q2,k,1.22,1.1722222222222223
1990-06-26,26,Q2,k,1.22,1.1711111111111112
1990-07-03,27,Q2,k,1.04,1.1311111111111112
1990-07-10,28,Q2,k,1.08,1.0988888888888888
1990-07-17,29,Q2,k,0.97,1.0855555555555556
1990-07-24,30,Q2,k,1.24,1.0555555555555556
1990-07-31,31,Q2,k,0.93,1.0133333333333334
1990-08-07,32,Q2,k,0.93,0.9955555555555555
1990-08-14,33,Q2,k,1.14,0.9755555555555555
1990-08-21,34,Q2,k,0.95,0.9622222222222222
1990-08-28,35,Q2,k,0.84,0.9222222222222222
1990-09-04,36,Q2,k,0.88,0.9255555555555556
1990-09-11,37,Q2,k,0.9,0.9299999999999999
1990-09-18,38,Q2,k,0.85,0.9044444444444444
1990-09-25,39,Q2,k,0.88,0.9022222222222223
1990-10-02,40,Q2,k,0.96,0.92
1990-10-09,41,Q2,k,0.97,0.8822222222222222
1990-10-16,42,Q2,k,0.91,0.8777777777777778
1990-10-23,43,Q2,k,0.93,0.8766666666666667
1990-10-30,44,Q2,k,1,0.8777777777777778
1990-11-06,45,Q2,k,0.54,0.901
1990-11-13,46,Q2,k,0.86,0.9972727272727273
1990-11-20,47,Q2,k,0.84,0.98
1990-11-27,48,Q2,k,0.89,0.9763636363636363
1990-12-04,49,Q2,k,1.13,0.9927272727272727
1990-12-04,49,Q2,k,0.94,0.9927272727272727
1990-12-11,50,Q2,k,0.77,1.0463636363636364
1990-12-14,50,Q2,k,2.16,1.0463636363636364
1990-12-18,51,Q2,k,0.72,1.039090909090909
1990-12-25,52,Q2,k,0.89,1.03
1990-12-31,53,Q2,k,1.18,1.0172727272727273
1991-01-08,2,Q2,k,1.13,0.998
1991-01-15,3,Q2,k,0.78,0.8822222222222222
1991-01-22,4,Q2,k,0.74,0.9111111111111111
1991-01-29,5,Q2,k,0.75,0.9088888888888889
1991-02-05,6,Q2,k,0.86,0.8655555555555555
1991-02-12,7,Q2,k,0.89,0.8288888888888889
1991-02-19,8,Q2,k,0.98,0.8311111111111111
1991-02-26,9,Q2,k,0.87,0.8333333333333334
1991-03-05,10,Q2,k,0.79,0.8366666666666667
1991-03-12,11,Q2,k,0.8,0.8255555555555556
1991-03-19,12,Q2,k,0.8,0.8377777777777778
1991-03-22,12,Q2,k,NA,0.8377777777777778
1991-03-26,13,Q2,k,0.76,0.8422222222222222
1991-04-02,14,Q2,k,0.78,0.8522222222222222
1991-04-09,15,Q2,k,0.76,0.8777777777777778
1991-04-15,15,Q2,k,1,0.8922222222222222
1991-04-23,17,Q2,k,1.02,0.9122222222222223
1991-04-30,18,Q2,k,0.96,0.9510000000000001
1991-05-07,19,Q2,k,1.02,0.975
1991-05-14,20,Q2,k,0.93,1.0090000000000001
1991-05-21,21,Q2,k,0.98,1.014
1991-05-28,22,Q2,k,0.98,1.016
1991-05-31,22,Q2,k,1.08,1.016
1991-06-01,22,Q2,k,NA,1.033
1991-06-04,23,Q2,k,1.02,1.033
1991-06-11,24,Q2,k,1.1,1.046
1991-06-18,25,Q2,k,1.05,1.078
1991-06-25,26,Q2,k,1.04,1.052
1991-07-02,27,Q2,k,1.13,1.028888888888889
1991-07-09,28,Q2,k,1.15,1.018888888888889
1991-07-16,29,Q2,k,1.25,0.9955555555555555
1991-07-23,30,Q2,k,0.72,0.9788888888888889
1991-07-30,31,Q2,k,0.8,1.06
1991-08-06,32,Q2,k,0.93,1.225
1991-08-13,33,Q2,k,0.89,1.2730000000000001
1991-08-20,34,Q2,k,0.9,1.271
1991-08-27,35,Q2,k,1.34,1.325
1991-08-27,35,Q2,k,1.49,1.325
1991-09-03,36,Q2,k,2.78,1.367
1991-09-10,37,Q2,k,1.63,1.384
1991-09-17,38,Q2,k,1.23,1.42
1991-09-24,39,Q2,k,1.26,1.443
1991-10-01,40,Q2,k,1.22,1.4055555555555554
1991-10-08,41,Q2,k,1.1,1.2518181818181817
1991-10-15,42,Q2,k,1.25,1.2336363636363636
1991-10-22,43,Q2,k,1.13,1.2816666666666667
1991-10-29,44,Q2,k,1.05,1.29
1991-11-05,45,Q2,k,0.74,1.2741666666666667
1991-11-07,45,Q2,k,1.62,1.2741666666666667
1991-11-08,45,Q2,k,1.54,1.2741666666666667
1991-11-12,46,Q2,k,1.43,1.2783333333333333
1991-11-18,46,Q2,k,1.74,1.2725
1991-11-22,47,Q2,k,1.3,1.273076923076923
1991-11-26,48,Q2,k,1.36,1.285
1991-12-03,49,Q2,k,1.03,1.2733333333333334
1991-12-10,50,Q2,k,1.15,1.275
1991-12-17,51,Q2,k,1.18,1.256
1991-12-23,51,Q2,k,1.28,1.209
1991-12-30,52,Q2,k,0.91,1.1977777777777778
1992-01-07,1,Q2,k,1.37,1.294
1992-01-14,2,Q2,k,1.24,1.295
1992-01-21,3,Q2,k,1.27,1.301
1992-01-28,4,Q2,k,1.35,1.29
1992-02-04,5,Q2,k,1.47,1.281
1992-02-06,6,Q2,k,1.72,1.281
1992-02-11,6,Q2,k,1.16,1.267
1992-02-18,7,Q2,k,1.24,1.286
1992-02-25,8,Q2,k,1.17,1.284
1992-03-03,9,Q2,k,0.82,1.284
1992-03-10,10,Q2,k,1.23,1.1855555555555555
1992-03-17,11,Q2,k,1.43,1.1433333333333333
1992-03-24,12,Q2,k,1.25,1.1222222222222222
1992-04-01,14,Q2,k,1.35,1.1211111111111112
1992-04-07,14,Q2,k,1.02,1.1544444444444444
1992-04-14,15,Q2,k,0.78,1.1522222222222223
1992-04-21,16,Q2,k,1.05,1.1444444444444444
1992-04-28,17,Q2,k,1.16,1.1555555555555557
1992-05-05,18,Q2,k,1.12,1.1344444444444444
1992-05-12,19,Q2,k,1.21,1.18
1992-05-19,20,Q2,k,1.36,1.24
1992-05-26,21,Q2,k,1.35,1.2466666666666666
1992-06-02,22,Q2,k,1.16,1.261111111111111
1992-06-09,23,Q2,k,1.43,1.2733333333333334
1992-06-16,24,Q2,k,1.32,1.2755555555555556
1992-06-23,25,Q2,k,1.11,1.258888888888889
1992-06-30,26,Q2,k,1.29,1.26
1992-07-07,27,Q2,k,1.23,1.268888888888889
1992-07-14,28,Q2,k,1.23,1.2633333333333334
1992-07-21,29,Q2,k,1.21,1.231111111111111
1992-07-28,30,Q2,k,1.36,1.23
1992-08-04,31,Q2,k,1.24,1.241111111111111
1992-08-11,32,Q2,k,1.38,1.258888888888889
1992-08-18,33,Q2,k,1.03,1.24
1992-08-25,34,Q2,k,1.1,1.2644444444444445
1992-09-01,35,Q2,k,1.39,1.2733333333333332
1992-09-08,36,Q2,k,1.39,1.26
1992-09-15,37,Q2,k,1.06,1.2477777777777779
1992-09-22,38,Q2,k,1.43,1.258888888888889
1992-09-29,39,Q2,k,1.44,1.2677777777777777
1992-10-06,40,Q2,k,1.12,1.2555555555555555
1992-10-13,41,Q2,k,1.27,1.2577777777777777
1992-10-20,42,Q2,k,1.13,1.1866666666666665
1992-10-27,43,Q2,k,1.18,1.1844444444444444
1992-11-03,44,Q2,k,1.28,1.1822222222222223
1992-11-10,45,Q2,k,1.41,1.1977777777777778
1992-11-17,46,Q2,k,0.42,1.17
1992-11-24,47,Q2,k,1.41,1.201111111111111
1992-12-01,48,Q2,k,1.42,1.2144444444444444
1992-12-08,49,Q2,k,1.26,1.232222222222222
1992-12-15,50,Q2,k,1.02,1.2055555555555555
1992-12-22,51,Q2,k,NA,1.2844444444444445
1992-12-22,51,Q2,k,1.41,1.2844444444444445
1992-12-29,52,Q2,k,1.3,1.2622222222222221
1993-01-05,1,Q2,k,1.44,1.2344444444444445
1993-01-12,2,Q2,k,1.17,1.218888888888889
1993-01-19,3,Q2,k,1.13,1.2733333333333332
1993-01-26,4,Q2,k,1.21,1.28
1993-02-02,5,Q2,k,1.17,1.27
1993-02-09,6,Q2,k,1.12,1.2144444444444444
1993-02-16,7,Q2,k,1.51,1.1955555555555555
1993-02-23,8,Q2,k,1.47,1.3322222222222222
1993-03-02,9,Q2,k,1.21,1.3677777777777778
1993-03-09,10,Q2,k,0.94,1.38
1993-03-16,11,Q2,k,1,1.3922222222222222
1993-03-23,12,Q2,k,2.36,1.3677777777777778
1993-03-30,13,Q2,k,1.53,1.3122222222222222
1993-04-06,14,Q2,k,1.28,1.3044444444444445
1993-04-13,15,Q2,k,1.23,1.3544444444444443
1993-04-20,16,Q2,k,1.29,1.3855555555555554
1993-04-27,17,Q2,k,0.97,1.301111111111111
1993-05-04,18,Q2,k,1.14,1.2655555555555555
1993-05-11,19,Q2,k,1.39,1.3155555555555556
1993-05-18,20,Q2,k,1.28,1.3211111111111111
1993-05-25,21,Q2,k,1.6,1.4344444444444444
1993-06-01,22,Q2,k,1.21,1.4677777777777778
1993-06-08,23,Q2,k,1.73,1.468888888888889
1993-06-15,24,Q2,k,1.28,1.4633333333333334
1993-06-15,24,Q2,k,NA,1.4633333333333334
1993-06-22,25,Q2,k,2.31,1.5755555555555556
1993-06-29,26,Q2,k,1.27,1.541111111111111
1993-07-06,27,Q2,k,1.15,1.5377777777777777
1993-07-13,28,Q2,k,1.34,1.49
1993-07-20,29,Q2,k,2.29,1.4966666666666666
1993-07-27,30,Q2,k,1.29,1.42
1993-08-03,31,Q2,k,1.18,1.4266666666666667
1993-08-10,32,Q2,k,1.3,1.4122222222222223
1993-08-17,33,Q2,k,1.34,1.4177777777777778
1993-08-24,34,Q2,k,1.62,1.2977777777777777
1993-08-31,35,Q2,k,1.33,1.271111111111111
1993-09-07,36,Q2,k,1.02,1.268888888888889
1993-09-14,37,Q2,k,1.39,1.2966666666666666
1993-09-21,38,Q2,k,1.21,1.29
1993-09-28,39,Q2,k,1.05,1.3077777777777777
1993-10-05,40,Q2,k,1.16,1.298888888888889
1993-10-13,41,Q2,k,1.55,1.33
1993-10-19,42,Q2,k,1.28,1.35
1993-10-26,43,Q2,k,1.78,1.3966666666666667
1993-11-02,44,Q2,k,1.25,1.4111111111111112
1993-11-09,45,Q2,k,1.3,1.4088888888888889
1993-11-16,46,Q2,k,1.57,1.3855555555555557
1993-11-23,47,Q2,k,1.63,1.4044444444444444
1993-11-30,48,Q2,k,1.18,1.4077777777777778
1993-12-07,49,Q2,k,1.14,1.4077777777777778
1993-12-14,50,Q2,k,1.34,1.4
1993-12-21,51,Q2,k,1.45,1.38
1993-12-28,52,Q2,k,1.81,1.34
1994-01-04,1,Q2,k,1.25,1.3511111111111112
1994-01-11,2,Q2,k,1.23,1.3955555555555557
1994-01-18,3,Q2,k,1.39,1.3711111111111112
1994-01-25,4,Q2,k,1.27,1.3866666666666667
1994-02-01,5,Q2,k,1.28,1.3477777777777777
1994-02-08,6,Q2,k,1.54,1.35
1994-02-15,7,Q2,k,1.12,1.3533333333333333
1994-02-22,8,Q2,k,1.59,1.3444444444444446
1994-03-01,9,Q2,k,1.46,1.3522222222222222
1994-03-08,10,Q2,k,1.27,1.3544444444444446
1994-03-15,11,Q2,k,1.26,1.3155555555555556
1994-03-22,12,Q2,k,1.31,1.3444444444444446
1994-03-29,13,Q2,k,1.34,1.3022222222222222
1994-04-05,14,Q2,k,1.3,1.2577777777777779
1994-04-12,15,Q2,k,1.19,1.2722222222222221
1994-04-19,16,Q2,k,1.38,1.2733333333333334
1994-04-26,17,Q2,k,1.21,1.268888888888889
1994-05-03,18,Q2,k,1.06,1.32
1994-05-10,19,Q2,k,1.4,1.3433333333333333
1994-05-17,20,Q2,k,1.27,1.3625
1994-05-24,21,Q2,k,1.27,1.3925
1994-05-31,22,Q2,k,1.8,1.4011111111111112
1994-06-07,23,Q2,k,1.51,1.4266666666666667
1994-06-14,24,Q2,k,NA,1.43
1994-06-21,25,Q2,k,1.62,1.46125
1994-06-28,26,Q2,k,1.29,1.4885714285714287
1994-06-30,26,Q2,k,1.39,1.4885714285714287
1994-07-05,27,Q2,k,1.29,1.27
1994-07-12,28,Q2,k,NA,1.2285714285714286
1994-07-19,29,Q2,k,1.52,1.2285714285714286
1994-07-26,30,Q2,k,NA,1.1633333333333333
1994-08-02,31,Q2,k,0.27,1.075
1994-08-09,32,Q2,k,1.22,1.0033333333333334
1994-08-16,33,Q2,k,NA,1.0033333333333334
1994-08-23,34,Q2,k,NA,0.9500000000000001
1994-08-30,35,Q2,k,NA,0.9500000000000001
1994-09-06,36,Q2,k,NA,1.29
1994-09-13,37,Q2,k,NA,1.36
1994-09-20,38,Q2,k,1.36,1.36
1994-09-27,39,Q2,k,NA,1.32
1994-10-04,40,Q2,k,NA,1.32
1994-10-11,41,Q2,k,NA,1.34
1994-10-18,42,Q2,k,NA,1.2875
1994-10-25,43,Q2,k,1.28,1.2125
1994-11-01,44,Q2,k,NA,1.212
1994-11-08,45,Q2,k,1.38,1.205
1994-11-15,46,Q2,k,1.13,1.1957142857142857
1994-11-22,47,Q2,k,1.06,1.27
1994-11-29,48,Q2,k,1.21,1.25375
1994-12-06,49,Q2,k,1.17,1.2166666666666666
1994-12-13,50,Q2,k,1.14,1.19625
1994-12-20,51,Q2,k,1.79,1.16875
1994-12-27,52,Q2,k,1.15,1.1724999999999999
1995-01-03,1,Q2,k,0.92,1.23125
1995-01-10,2,Q2,k,NA,1.2275
1995-01-17,3,Q2,k,0.91,1.23
1995-01-24,4,Q2,k,1.09,1.1475
1995-01-31,5,Q2,k,1.68,1.15625
1995-02-07,6,Q2,k,1.14,1.18
1995-02-14,7,Q2,k,1.16,1.18
1995-02-21,8,Q2,k,1.13,1.22125
1995-02-28,9,Q2,k,1.22,1.22
1995-03-07,10,Q2,k,1.11,1.15
1995-03-14,11,Q2,k,NA,1.13625
1995-03-21,12,Q2,k,1.24,1.12375
1995-03-28,13,Q2,k,1.08,1.122857142857143
1995-04-04,14,Q2,k,1.12,1.1066666666666667
1995-04-11,15,Q2,k,1.03,1.106
1995-04-18,16,Q2,k,1.06,1.17
1995-04-25,17,Q2,k,NA,1.1600000000000001
1995-05-02,18,Q2,k,NA,1.176
1995-05-09,19,Q2,k,NA,1.19
1995-05-16,20,Q2,k,1.49,1.2433333333333334
1995-05-23,21,Q2,k,1.18,1.2266666666666666
1995-05-30,22,Q2,k,NA,1.15
1995-06-06,23,Q2,k,NA,1.134
1995-06-13,24,Q2,k,NA,1.1083333333333334
1995-06-20,25,Q2,k,1.01,1.032
1995-06-27,26,Q2,k,0.92,1.022
1995-07-05,27,Q2,k,1.07,1.022
1995-07-11,28,Q2,k,0.98,1.022
1995-07-18,29,Q2,k,NA,1.022
1995-07-26,30,Q2,k,1.13,1.025
1995-08-01,31,Q2,k,NA,1.06
1995-08-08,32,Q2,k,NA,1.055
1995-08-15,33,Q2,k,NA,1.13
1995-08-22,34,Q2,k,NA,1.13
1995-08-29,35,Q2,k,NA,NA
1995-09-12,37,Q2,k,NA,NA
1995-09-19,38,Q2,k,NA,NA
1995-09-26,39,Q2,k,NA,NA
1995-10-03,40,Q2,k,NA,NA
1995-10-10,41,Q2,k,NA,NA
1995-10-17,42,Q2,k,NA,NA
1995-10-24,43,Q2,k,NA,NA
1995-10-31,44,Q2,k,NA,NA
1995-11-07,45,Q2,k,NA,NA
1995-11-14,46,Q2,k,NA,NA
1995-11-21,47,Q2,k,NA,1.22
1995-11-28,48,Q2,k,NA,1.13
1995-12-05,49,Q2,k,NA,1.24
1995-12-12,50,Q2,k,NA,1.4224999999999999
1995-12-19,51,Q2,k,1.22,1.5
1995-12-26,52,Q2,k,1.04,1.4916666666666667
1988-01-05,1,Q3,k,0.68,0.698125
1988-01-12,2,Q3,k,0.66,0.7253333333333334
1988-01-19,3,Q3,k,0.66,0.7273333333333334
1988-01-26,4,Q3,k,0.72,0.7273333333333334
1988-01-29,5,Q3,k,0.82,0.7273333333333334
1988-01-29,5,Q3,k,0.72,0.7273333333333334
1988-01-29,5,Q3,k,0.85,0.7273333333333334
1988-01-29,5,Q3,k,0.82,0.7273333333333334
1988-01-29,5,Q3,k,NA,0.7273333333333334
1988-01-29,5,Q3,k,NA,0.7273333333333334
1988-01-29,5,Q3,k,0.78,0.7273333333333334
1988-02-02,5,Q3,k,0.76,0.728
1988-02-02,5,Q3,k,0.71,0.728
1988-02-03,5,Q3,k,NA,0.728
1988-02-04,5,Q3,k,NA,0.728
1988-02-09,6,Q3,k,0.71,0.72
1988-02-10,6,Q3,k,NA,0.72
1988-02-16,7,Q3,k,0.68,0.6833333333333333
1988-02-23,8,Q3,k,0.68,0.6806666666666666
1988-03-01,9,Q3,k,0.67,0.609
1988-03-08,10,Q3,k,0.56,0.5833333333333334
1988-03-15,11,Q3,k,0.11,0.5722222222222222
1988-03-23,12,Q3,k,0.62,0.5633333333333334
1988-03-29,13,Q3,k,0.59,0.5588888888888889
1988-04-05,14,Q3,k,0.63,0.5555555555555556
1988-04-12,15,Q3,k,0.61,0.593
1988-04-19,16,Q3,k,0.6,0.64
1988-04-26,17,Q3,k,0.64,0.639
1988-05-03,18,Q3,k,0.64,0.647
1988-05-10,19,Q3,k,0.66,0.658
1988-05-10,19,Q3,k,0.83,0.658
1988-05-10,19,Q3,k,NA,0.658
1988-05-10,19,Q3,k,NA,0.658
1988-05-10,19,Q3,k,NA,0.658
1988-05-17,20,Q3,k,0.58,0.667
1988-05-24,21,Q3,k,0.61,0.6759999999999999
1988-05-31,22,Q3,k,0.67,0.6819999999999999
1988-06-07,23,Q3,k,0.74,0.688
1988-06-14,24,Q3,k,0.7,0.6733333333333333
1988-06-21,25,Q3,k,0.69,0.67
1988-06-28,26,Q3,k,0.7,0.672
1988-07-05,27,Q3,k,0.7,0.679
1988-07-12,28,Q3,k,0.67,0.677
1988-07-19,29,Q3,k,0.55,0.6759999999999999
1988-07-22,30,Q3,k,0.67,0.6759999999999999
1988-07-26,30,Q3,k,0.63,0.6414285714285715
1988-07-26,30,Q3,k,NA,0.6414285714285715
1988-08-02,31,Q3,k,0.74,0.6321428571428571
1988-08-09,32,Q3,k,0.72,0.6328571428571429
1988-08-16,33,Q3,k,0.69,0.6221428571428571
1988-08-23,34,Q3,k,0.66,0.6215384615384615
1988-08-24,34,Q3,k,NA,0.6215384615384615
1988-08-24,34,Q3,k,0.64,0.6215384615384615
1988-08-24,34,Q3,k,0.58,0.6215384615384615
1988-08-24,34,Q3,k,0.45,0.6215384615384615
1988-08-24,34,Q3,k,0.58,0.6215384615384615
1988-08-30,35,Q3,k,0.57,0.6223076923076923
1988-09-06,36,Q3,k,0.71,0.6076923076923076
1988-09-13,37,Q3,k,0.52,0.5984615384615385
1988-09-20,38,Q3,k,0.59,0.5908333333333333
1988-09-27,39,Q3,k,0.64,0.60875
1988-10-04,40,Q3,k,0.55,0.63
1988-10-11,41,Q3,k,0.6,0.6275
1988-10-18,42,Q3,k,NA,0.65125
1988-10-25,43,Q3,k,0.69,0.665
1988-11-01,44,Q3,k,0.74,0.67125
1988-11-07,45,Q3,k,0.69,0.68625
1988-11-15,46,Q3,k,0.71,0.7075
1988-11-22,47,Q3,k,0.7,0.7144444444444444
1988-11-29,48,Q3,k,0.69,0.7233333333333333
1988-12-06,49,Q3,k,0.67,0.7244444444444444
1988-12-13,50,Q3,k,0.77,0.7366666666666667
1988-12-20,51,Q3,k,0.77,0.7444444444444445
1988-12-27,52,Q3,k,0.77,0.7611111111111111
1989-01-03,1,Q3,k,0.75,0.7755555555555556
1989-01-10,2,Q3,k,0.8,0.7955555555555556
1989-01-17,3,Q3,k,0.78,0.7922222222222223
1989-01-24,4,Q3,k,0.85,0.7866666666666666
1989-01-31,5,Q3,k,0.82,0.7811111111111111
1989-02-07,6,Q3,k,0.85,0.7777777777777778
1989-02-14,7,Q3,k,0.74,0.7688888888888888
1989-02-21,8,Q3,k,0.72,0.76
1989-02-28,9,Q3,k,0.72,0.7388888888888888
1989-03-07,10,Q3,k,0.72,0.7244444444444444
1989-03-09,10,Q3,k,NA,0.7244444444444444
1989-03-14,11,Q3,k,0.72,0.7066666666666667
1989-03-21,12,Q3,k,0.7,0.6988888888888889
1989-03-28,13,Q3,k,0.66,0.7055555555555555
1989-04-04,14,Q3,k,0.69,0.7122222222222222
1989-04-11,15,Q3,k,0.69,0.7211111111111111
1989-04-18,16,Q3,k,0.67,0.7344444444444445
1989-04-25,17,Q3,k,0.78,0.7344444444444445
1989-05-02,18,Q3,k,0.78,0.7488888888888889
1989-05-09,19,Q3,k,0.8,0.7577777777777778
1989-05-16,20,Q3,k,0.84,0.75
1989-05-23,21,Q3,k,0.7,0.7544444444444445
1989-05-30,22,Q3,k,0.79,0.7466666666666667
1989-06-06,23,Q3,k,0.77,0.7433333333333333
1989-06-13,24,Q3,k,0.62,0.75
1989-06-20,25,Q3,k,0.71,0.7511111111111111
1989-06-27,26,Q3,k,0.71,0.7633333333333333
1989-07-05,27,Q3,k,0.75,0.7688888888888888
1989-07-11,28,Q3,k,0.86,0.7888888888888889
1989-07-18,29,Q3,k,0.85,0.8111111111111111
1989-07-26,30,Q3,k,0.81,0.8044444444444444
1989-08-01,31,Q3,k,0.84,0.81625
1989-08-08,32,Q3,k,0.95,0.81625
1989-08-15,33,Q3,k,0.82,0.80625
1989-08-22,34,Q3,k,0.65,0.81125
1989-08-29,35,Q3,k,NA,0.8855555555555555
1989-09-05,36,Q3,k,0.75,0.915
1989-09-12,37,Q3,k,0.78,0.913
1989-09-20,38,Q3,k,NA,0.963
1989-09-22,38,Q3,k,0.89,0.963
1989-09-26,39,Q3,k,1.15,1.031
1989-09-26,39,Q3,k,1.14,1.031
1989-10-03,40,Q3,k,1.02,1.0718181818181818
1989-10-05,40,Q3,k,1,1.0718181818181818
1989-10-10,41,Q3,k,0.93,1.3575
1989-10-17,42,Q3,k,1.32,1.4241666666666666
1989-10-24,43,Q3,k,1.33,1.4708333333333332
1989-10-31,44,Q3,k,1.48,1.500909090909091
1989-11-07,45,Q3,k,1.81,1.549
1989-11-08,45,Q3,k,3.44,1.549
1989-11-14,46,Q3,k,1.58,1.557
1989-11-21,47,Q3,k,1.45,1.524
1989-11-28,48,Q3,k,1.15,1.489
1989-12-05,49,Q3,k,1,1.587
1989-12-12,50,Q3,k,1.01,1.3133333333333332
1989-12-19,51,Q3,k,0.99,1.2833333333333332
1989-12-26,52,Q3,k,0.98,1.268888888888889
1990-01-02,1,Q3,k,2.46,1.29
1990-01-09,2,Q3,k,1.2,1.3111111111111111
1990-01-16,3,Q3,k,1.31,1.3588888888888888
